2020-06-21 09:40:35,500 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getArchiveArticle],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.ArchivesControl.getArchiveArticle(java.lang.String,int,int)
2020-06-21 09:40:35,506 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.index(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2020-06-21 09:40:35,507 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/register],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.register()
2020-06-21 09:40:35,507 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/update],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.update(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,507 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/editor],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.editor(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,508 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/user],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.user(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,508 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/categories],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.categories(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,508 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/login],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.login()
2020-06-21 09:40:35,509 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/aboutme],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.aboutme(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,509 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/reward],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.reward(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,509 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/superadmin],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.superadmin(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,510 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/friendlylink],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.friendlylink(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,510 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/tags],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.tags(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,510 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/today],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.today()
2020-06-21 09:40:35,510 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/toLogin],methods=[GET]}" onto public void com.zhy.controller.BackControl.toLogin(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,511 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/ali],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.ali()
2020-06-21 09:40:35,511 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/article/{articleId}],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.show(long,javax.servlet.http.HttpServletResponse,org.springframework.ui.Model,javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,512 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/archives],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.archives(javax.servlet.http.HttpServletResponse,javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,512 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/mylove],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.myLove()
2020-06-21 09:40:35,513 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/myheart],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.myheart()
2020-06-21 09:40:35,513 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/mystory],methods=[GET]}" onto public java.lang.String com.zhy.controller.BackControl.mystory(javax.servlet.http.HttpServletRequest)
2020-06-21 09:40:35,514 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/getCategoryArticle],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CategoriesControl.getCategoryArticle(java.lang.String,int,int)
2020-06-21 09:40:35,515 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/findCategoriesNameAndArticleNum],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CategoriesControl.findCategoriesNameAndArticleNum()
2020-06-21 09:40:35,517 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/publishComment],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.publishComment(com.zhy.model.Comment,java.security.Principal)
2020-06-21 09:40:35,518 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/isLogin],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.isLogin()
2020-06-21 09:40:35,518 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping] - Mapped "{[/addCommentLike],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public java.lang.String com.zhy.controller.CommentControl.addCommentLike(java.lang.String,java.lang.String,java.security.Principal)
